TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:2001251	negative regulation of chromosome organization	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0034625	fatty acid elongation, monounsaturated fatty acid	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0006695	cholesterol biosynthetic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0046460	neutral lipid biosynthetic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0044273	sulfur compound catabolic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0031929	TOR signaling	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0007520	myoblast fusion	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0015701	bicarbonate transport	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0031050	dsRNA fragmentation	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0003309	type B pancreatic cell differentiation	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0015671	oxygen transport	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:2000144	positive regulation of DNA-templated transcription, initiation	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0099587	inorganic ion import into cell	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0016925	protein sumoylation	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0014074	response to purine-containing compound	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0032098	regulation of appetite	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0090148	membrane fission	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0098930	axonal transport	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0060035	notochord cell development	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:1901409	positive regulation of phosphorylation of RNA polymerase II C-terminal domain	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0048263	determination of dorsal identity	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:1902653	secondary alcohol biosynthetic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0003094	glomerular filtration	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0060419	heart growth	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0071028	nuclear mRNA surveillance	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0006949	syncytium formation	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0009072	aromatic amino acid family metabolic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0008088	axo-dendritic transport	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0048898	anterior lateral line system development	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0098727	maintenance of cell number	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0007158	neuron cell-cell adhesion	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0002200	somatic diversification of immune receptors	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0044419	interspecies interaction between organisms	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0019368	fatty acid elongation, unsaturated fatty acid	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0046463	acylglycerol biosynthetic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0097034	mitochondrial respiratory chain complex IV biogenesis	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0071174	mitotic spindle checkpoint	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0034764	positive regulation of transmembrane transport	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0007094	mitotic spindle assembly checkpoint	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0071173	spindle assembly checkpoint	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0030500	regulation of bone mineralization	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0071027	nuclear RNA surveillance	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0021697	cerebellar cortex formation	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0019682	glyceraldehyde-3-phosphate metabolic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0071359	cellular response to dsRNA	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0034626	fatty acid elongation, polyunsaturated fatty acid	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0046479	glycosphingolipid catabolic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0034030	ribonucleoside bisphosphate biosynthetic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0050921	positive regulation of chemotaxis	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0035336	long-chain fatty-acyl-CoA metabolic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0007568	aging	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0006376	mRNA splice site selection	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0039020	pronephric nephron tubule development	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0006265	DNA topological change	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0046503	glycerolipid catabolic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0034427	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0010632	regulation of epithelial cell migration	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0070206	protein trimerization	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0072663	establishment of protein localization to peroxisome	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0055017	cardiac muscle tissue growth	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:1901570	fatty acid derivative biosynthetic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0009309	amine biosynthetic process	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0097352	autophagosome maturation	0.999999999982359	-1.76407869123991e-11	9	0	0	46	11674
GO:0051962	positive regulation of nervous system development	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:2000147	positive regulation of cell motility	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0048881	mechanosensory lateral line system development	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0010001	glial cell differentiation	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0021510	spinal cord development	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0010817	regulation of hormone levels	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0051272	positive regulation of cellular component movement	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0007276	gamete generation	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0072330	monocarboxylic acid biosynthetic process	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0043543	protein acylation	0.999999999982431	-1.75692644468712e-11	56	0	0	46	11674
GO:0006325	chromatin organization	0.999999999984429	-1.55707464154422e-11	264	0	0	46	11674
GO:0006499	N-terminal protein myristoylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0046292	formaldehyde metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1990379	lipid transport across blood brain barrier	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0014807	regulation of somitogenesis	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0038026	reelin-mediated signaling pathway	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0007196	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1900094	regulation of transcription from RNA polymerase II promoter involved in determination of left/right symmetry	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0007045	cell-substrate adherens junction assembly	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0045040	protein import into mitochondrial outer membrane	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006559	L-phenylalanine catabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0008344	adult locomotory behavior	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0002192	IRES-dependent translational initiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0016048	detection of temperature stimulus	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0001818	negative regulation of cytokine production	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0052553	modulation by symbiont of host immune response	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0090184	positive regulation of kidney development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1903053	regulation of extracellular matrix organization	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0009886	post-embryonic animal morphogenesis	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0046951	ketone body biosynthetic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1990504	dense core granule exocytosis	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0010387	COP9 signalosome assembly	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0097094	craniofacial suture morphogenesis	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006424	glutamyl-tRNA aminoacylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:2000623	negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0061312	BMP signaling pathway involved in heart development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0070265	necrotic cell death	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0043476	pigment accumulation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006529	asparagine biosynthetic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0099622	cardiac muscle cell membrane repolarization	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006680	glucosylceramide catabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0002154	thyroid hormone mediated signaling pathway	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0035779	angioblast cell differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0010831	positive regulation of myotube differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006568	tryptophan metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0030449	regulation of complement activation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0060911	cardiac cell fate commitment	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006103	2-oxoglutarate metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0046135	pyrimidine nucleoside catabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0097459	iron ion import into cell	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0052257	pathogen-associated molecular pattern dependent induction by organism of innate immune response of other organism involved in symbiotic interaction	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0035092	sperm chromatin condensation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0003403	optic vesicle formation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0072017	distal tubule development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0015951	purine ribonucleotide interconversion	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0048209	regulation of vesicle targeting, to, from or within Golgi	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006624	vacuolar protein processing	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0042412	taurine biosynthetic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0031062	positive regulation of histone methylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006686	sphingomyelin biosynthetic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0097155	fasciculation of sensory neuron axon	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0001865	NK T cell differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0097300	programmed necrotic cell death	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0060281	regulation of oocyte development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0071294	cellular response to zinc ion	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0046373	L-arabinose metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006211	5-methylcytosine catabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0086001	cardiac muscle cell action potential	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0021610	facial nerve morphogenesis	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0034134	toll-like receptor 2 signaling pathway	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0052509	positive regulation by symbiont of host defense response	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0007250	activation of NF-kappaB-inducing kinase activity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1902037	negative regulation of hematopoietic stem cell differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0018063	cytochrome c-heme linkage	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0019464	glycine decarboxylation via glycine cleavage system	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006014	D-ribose metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0060338	regulation of type I interferon-mediated signaling pathway	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0010896	regulation of triglyceride catabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0002164	larval development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0030032	lamellipodium assembly	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0044805	late nucleophagy	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0042989	sequestering of actin monomers	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0021557	oculomotor nerve development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0045338	farnesyl diphosphate metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0015882	L-ascorbic acid transport	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0046635	positive regulation of alpha-beta T cell activation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0045658	regulation of neutrophil differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0018103	protein C-linked glycosylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0001710	mesodermal cell fate commitment	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0052306	modulation by organism of innate immune response in other organism involved in symbiotic interaction	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0071216	cellular response to biotic stimulus	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0060999	positive regulation of dendritic spine development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0010166	wax metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0051445	regulation of meiotic cell cycle	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0072393	microtubule anchoring at microtubule organizing center	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0002888	positive regulation of myeloid leukocyte mediated immunity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0008057	eye pigment granule organization	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0030242	pexophagy	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0003311	pancreatic D cell differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0045299	otolith mineralization	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0021742	abducens nucleus development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1901016	regulation of potassium ion transmembrane transporter activity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0072574	hepatocyte proliferation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0072019	proximal convoluted tubule development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0035414	negative regulation of catenin import into nucleus	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0044036	cell wall macromolecule metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006586	indolalkylamine metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0003416	endochondral bone growth	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0036336	dendritic cell migration	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0045647	negative regulation of erythrocyte differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006409	tRNA export from nucleus	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006346	methylation-dependent chromatin silencing	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0035095	behavioral response to nicotine	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0030826	regulation of cGMP biosynthetic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0035522	monoubiquitinated histone H2A deubiquitination	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0000019	regulation of mitotic recombination	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0034454	microtubule anchoring at centrosome	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0033173	calcineurin-NFAT signaling cascade	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0002190	cap-independent translational initiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0018406	protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:2000852	regulation of corticosterone secretion	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0034354	'de novo' NAD biosynthetic process from tryptophan	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0002698	negative regulation of immune effector process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0060297	regulation of sarcomere organization	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0033561	regulation of water loss via skin	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0034063	stress granule assembly	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006419	alanyl-tRNA aminoacylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0051447	negative regulation of meiotic cell cycle	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1903045	neural crest cell migration involved in sympathetic nervous system development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0061217	regulation of mesonephros development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0031440	regulation of mRNA 3'-end processing	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0090199	regulation of release of cytochrome c from mitochondria	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0036035	osteoclast development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0060898	eye field cell fate commitment involved in camera-type eye formation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0034377	plasma lipoprotein particle assembly	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0010586	miRNA metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0031581	hemidesmosome assembly	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0032309	icosanoid secretion	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1901097	negative regulation of autophagosome maturation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0071277	cellular response to calcium ion	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0010133	proline catabolic process to glutamate	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006842	tricarboxylic acid transport	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0009224	CMP biosynthetic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0002762	negative regulation of myeloid leukocyte differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0072321	chaperone-mediated protein transport	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1900274	regulation of phospholipase C activity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0044068	modulation by symbiont of host cellular process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0043570	maintenance of DNA repeat elements	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:2000009	negative regulation of protein localization to cell surface	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0034047	regulation of protein phosphatase type 2A activity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0009106	lipoate metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0070301	cellular response to hydrogen peroxide	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0051340	regulation of ligase activity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0051569	regulation of histone H3-K4 methylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0030852	regulation of granulocyte differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0045104	intermediate filament cytoskeleton organization	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0021943	formation of radial glial scaffolds	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0001709	cell fate determination	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0071816	tail-anchored membrane protein insertion into ER membrane	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0031646	positive regulation of neurological system process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0045580	regulation of T cell differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0044845	chain elongation of O-linked mannose residue	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0070417	cellular response to cold	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0048742	regulation of skeletal muscle fiber development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0097581	lamellipodium organization	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1903115	regulation of actin filament-based movement	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:2000831	regulation of steroid hormone secretion	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0009443	pyridoxal 5'-phosphate salvage	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0003417	growth plate cartilage development	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0043525	positive regulation of neuron apoptotic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0052200	response to host defenses	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0030317	flagellated sperm motility	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0070682	proteasome regulatory particle assembly	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0032770	positive regulation of monooxygenase activity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1902414	protein localization to cell junction	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:2000312	regulation of kainate selective glutamate receptor activity	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0021501	prechordal plate formation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0070197	meiotic attachment of telomere to nuclear envelope	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0090114	COPII-coated vesicle budding	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006582	melanin metabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0048532	anatomical structure arrangement	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0032289	central nervous system myelin formation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0033628	regulation of cell adhesion mediated by integrin	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0042940	D-amino acid transport	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:2000737	negative regulation of stem cell differentiation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0006530	asparagine catabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0042517	positive regulation of tyrosine phosphorylation of Stat3 protein	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0098801	regulation of renal system process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0042823	pyridoxal phosphate biosynthetic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0042665	regulation of ectodermal cell fate specification	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0009217	purine deoxyribonucleoside triphosphate catabolic process	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:1900864	mitochondrial RNA modification	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0035971	peptidyl-histidine dephosphorylation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0070587	regulation of cell-cell adhesion involved in gastrulation	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0030970	retrograde protein transport, ER to cytosol	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
GO:0003303	BMP signaling pathway involved in heart jogging	0.999999999984463	-1.55366697612624e-11	2	0	0	46	11674
